TICKER,POSITION_SIZE,STRIKE_PRICE,EXPIRY_DAYS,OPTION_TYPE
TSLA,-581,1448,61,Call
AAPL,4340,1004,82,Put
AAPL,4522,517,9,Call
HDFCBANK,4604,642,60,Call
HDFCBANK,1555,0,0,Stock
TCS,-4045,218,30,Call
AAPL,-396,0,0,Stock
TCS,1474,1297,86,Put
HDFCBANK,-2874,1097,63,Call
TCS,-1336,1408,44,Put
RELIANCE,-631,386,87,Call
AAPL,1798,779,28,Put
TSLA,-3043,505,71,Put
TCS,3146,921,43,Put
RELIANCE,-2963,696,61,Put
TCS,3146,205,49,Put
AAPL,837,0,0,Stock
AAPL,-4072,1038,24,Call
HDFCBANK,4527,1203,43,Put
TCS,-3007,609,60,Call
TCS,1869,0,0,Stock
AAPL,-3339,422,82,Put
AAPL,1743,0,0,Stock
TCS,873,259,83,Put
TSLA,1266,0,0,Stock
HDFCBANK,709,858,39,Call
HDFCBANK,311,692,28,Call
TCS,-678,329,13,Put
TCS,-1708,1339,14,Call
TCS,-4540,826,58,Call
TSLA,-989,0,0,Stock
AAPL,-1131,0,0,Stock
RELIANCE,4397,664,63,Put
HDFCBANK,1737,604,50,Put
AAPL,3433,1123,8,Put
TCS,969,792,72,Call
TCS,3489,509,75,Call
HDFCBANK,3871,244,55,Call
AAPL,-965,1068,75,Put
TCS,1636,0,0,Stock
TSLA,1895,0,0,Stock
AAPL,3406,1276,18,Call
TSLA,2716,1151,78,Put
RELIANCE,-3950,1192,56,Put
AAPL,-2130,760,21,Put
TCS,4193,461,84,Put
HDFCBANK,1489,371,8,Put
RELIANCE,-1411,741,52,Put
TSLA,-3828,307,43,Call
HDFCBANK,-4467,459,86,Put
HDFCBANK,-4012,733,26,Call
TCS,-2973,0,0,Stock
TSLA,-4315,1480,8,Put
TSLA,-728,1066,50,Put
TSLA,1404,1425,80,Put
HDFCBANK,-1152,693,13,Put
AAPL,2666,687,34,Put
RELIANCE,-2593,710,47,Put
AAPL,-846,1323,34,Call
TSLA,4296,1458,55,Put
AAPL,691,900,83,Put
RELIANCE,3696,586,31,Call
RELIANCE,-2691,1254,76,Put
TCS,146,995,49,Call
AAPL,4275,327,37,Put
AAPL,1696,725,86,Call
TCS,1894,746,42,Call
AAPL,-2657,761,24,Call
TSLA,-4640,0,0,Stock
HDFCBANK,-3444,1054,48,Call
HDFCBANK,2835,658,66,Call
HDFCBANK,-571,1083,32,Put
RELIANCE,-2241,1415,61,Call
TCS,-2606,1478,7,Put
TCS,-4268,274,12,Call
TCS,-2414,1372,71,Put
HDFCBANK,-2302,522,47,Put
AAPL,-1432,994,38,Call
AAPL,-3333,1417,57,Put
TCS,-966,911,64,Call
HDFCBANK,4929,1175,13,Put
RELIANCE,-3491,0,0,Stock
AAPL,1873,276,16,Call
RELIANCE,-3382,1101,14,Put
HDFCBANK,423,934,49,Put
AAPL,-3942,0,0,Stock
RELIANCE,-3266,0,0,Stock
TCS,-2792,940,81,Call
TCS,2098,1172,15,Put
AAPL,-4142,1062,23,Put
TCS,-1664,1097,66,Call
RELIANCE,1990,1033,85,Put
TSLA,-661,1373,17,Call
TCS,-1899,885,29,Call
HDFCBANK,-2125,964,21,Put
TCS,3249,812,46,Put
RELIANCE,2387,1415,42,Call
AAPL,-251,844,84,Put
AAPL,-2980,0,0,Stock
TCS,-3123,0,0,Stock
TCS,-1069,0,0,Stock
HDFCBANK,-233,1279,39,Call
RELIANCE,-2088,0,0,Stock
RELIANCE,2528,0,0,Stock
HDFCBANK,-981,317,36,Put
RELIANCE,-3011,1265,60,Call
TCS,1794,0,0,Stock
HDFCBANK,-1572,1141,68,Call
AAPL,2291,0,0,Stock
RELIANCE,-1641,635,22,Put
AAPL,4081,393,42,Call
RELIANCE,-2319,350,19,Put
TSLA,-350,988,89,Put
HDFCBANK,1239,581,57,Put
TSLA,4164,1216,30,Put
RELIANCE,-3356,1421,13,Call
TSLA,-1500,1457,66,Call
TCS,446,1359,18,Call
TSLA,1493,1233,31,Put
AAPL,2382,997,47,Put
TSLA,-3330,1469,36,Call
HDFCBANK,234,1026,88,Call
TSLA,720,440,26,Call
TCS,1477,1239,24,Put
AAPL,3300,462,61,Call
TSLA,3939,1424,66,Call
TSLA,-2420,835,17,Put
TCS,3775,1061,70,Put
RELIANCE,-874,288,29,Put
TSLA,2909,353,43,Call
TSLA,-889,475,13,Put
HDFCBANK,2668,270,79,Call
TSLA,2128,1257,32,Put
TCS,2747,0,0,Stock
RELIANCE,-2108,0,0,Stock
TSLA,-188,1050,58,Put
HDFCBANK,-4076,0,0,Stock
RELIANCE,2571,0,0,Stock
HDFCBANK,-1343,391,33,Call
AAPL,878,363,84,Call
TCS,-895,1004,52,Call
AAPL,-3204,770,42,Put
RELIANCE,2072,1320,83,Put
HDFCBANK,-2216,1170,87,Put
TCS,1109,0,0,Stock
RELIANCE,-2506,635,76,Call
RELIANCE,2802,1293,67,Call
HDFCBANK,-4663,376,8,Call
AAPL,-4707,568,71,Call
HDFCBANK,1677,1386,28,Call
TCS,-3047,1153,30,Put
RELIANCE,-2070,358,24,Put
TSLA,272,789,43,Call
TCS,-4584,0,0,Stock
HDFCBANK,1943,641,70,Call
HDFCBANK,-2615,760,17,Call
TCS,2366,868,24,Call
TCS,3803,838,40,Put
TCS,3701,1343,71,Call
TSLA,639,0,0,Stock
TSLA,-4468,283,71,Put
TCS,1201,0,0,Stock
TCS,-3775,0,0,Stock
TCS,-4386,281,81,Call
RELIANCE,806,609,50,Call
TSLA,4411,1341,38,Call
RELIANCE,131,627,45,Put
HDFCBANK,4894,1213,29,Call
RELIANCE,4155,799,88,Put
TSLA,1166,1264,57,Put
HDFCBANK,-685,665,43,Put
TSLA,-3005,859,44,Call
RELIANCE,867,582,32,Call
TCS,-3302,646,62,Call
AAPL,3240,747,52,Call
HDFCBANK,2224,1125,44,Put
TCS,2190,430,65,Call
AAPL,-617,0,0,Stock
TCS,-2876,1433,19,Put
TCS,4745,1271,57,Put
AAPL,1105,1175,57,Call
RELIANCE,-605,0,0,Stock
TCS,-3901,827,15,Put
TSLA,2051,1330,58,Put
RELIANCE,-1441,1226,38,Call
AAPL,521,933,14,Put
TSLA,4343,855,74,Put
RELIANCE,1436,0,0,Stock
TSLA,2478,211,65,Call
TCS,1637,1321,8,Call
TSLA,-4745,547,30,Put
RELIANCE,-3645,688,84,Put
TSLA,3711,1345,21,Call
HDFCBANK,-4372,352,21,Put
TSLA,3140,0,0,Stock
HDFCBANK,3374,1085,86,Call
TCS,-2304,0,0,Stock
TSLA,-3357,817,82,Call
HDFCBANK,-2827,348,65,Put
AAPL,3150,239,25,Call
TCS,3901,0,0,Stock
TCS,2798,1224,73,Call
HDFCBANK,2434,396,11,Call
HDFCBANK,-1419,0,0,Stock
HDFCBANK,-533,1390,73,Call
TCS,-1359,343,49,Call
TCS,4285,556,74,Put
TCS,-2117,0,0,Stock
TSLA,2255,990,14,Put
TCS,-4019,1211,39,Put
TCS,4837,0,0,Stock
TSLA,1298,1188,12,Call
TCS,3778,1471,26,Call
AAPL,4069,580,32,Put
RELIANCE,380,0,0,Stock
AAPL,-2748,0,0,Stock
HDFCBANK,3020,269,25,Call
HDFCBANK,-1183,227,61,Put
TCS,-3653,648,21,Call
TSLA,830,1235,49,Call
AAPL,4019,0,0,Stock
TCS,-4780,262,64,Put
RELIANCE,-4625,268,38,Call
HDFCBANK,-4887,1212,10,Call
HDFCBANK,1526,0,0,Stock
TSLA,-2842,959,68,Call
RELIANCE,-4092,1377,57,Call
RELIANCE,4955,548,55,Put
TCS,2644,253,67,Put
TSLA,-2046,304,64,Call
RELIANCE,-4764,1432,12,Put
TCS,-243,0,0,Stock
TSLA,-241,1223,62,Call
RELIANCE,-4775,758,53,Call
RELIANCE,-3520,568,52,Call
HDFCBANK,3826,863,20,Call
RELIANCE,4406,617,84,Call
AAPL,3428,1249,75,Call
TSLA,2368,1076,8,Call
HDFCBANK,-292,247,58,Put
RELIANCE,-3368,647,88,Call
TCS,1342,321,61,Call
HDFCBANK,-4030,0,0,Stock
AAPL,3285,599,26,Call
AAPL,-1765,346,89,Put
TCS,1995,1065,80,Call
TSLA,3477,1256,35,Put
TSLA,2744,0,0,Stock
RELIANCE,-4042,762,12,Put
AAPL,1230,687,82,Call
HDFCBANK,-2317,302,13,Put
AAPL,-257,813,52,Call
TCS,1116,0,0,Stock
HDFCBANK,802,1471,44,Put
AAPL,196,1229,16,Put
HDFCBANK,-1254,1444,64,Call
HDFCBANK,1209,1324,38,Call
HDFCBANK,3643,1298,54,Call
RELIANCE,-472,1058,50,Put
RELIANCE,-2916,396,49,Call
TCS,-877,987,17,Put
TCS,2189,1390,69,Call
AAPL,-3312,497,7,Call
HDFCBANK,-1732,0,0,Stock
TSLA,1462,1488,54,Put
TSLA,1813,0,0,Stock
TCS,-1627,926,13,Put
AAPL,-2569,629,80,Call
AAPL,4669,0,0,Stock
AAPL,-2319,535,7,Put
TSLA,3151,0,0,Stock
TCS,4186,1286,89,Call
TCS,391,0,0,Stock
HDFCBANK,2730,253,15,Put
TCS,3286,1373,84,Put
TCS,-1157,1317,55,Put
RELIANCE,4443,1005,76,Call
TSLA,1906,0,0,Stock
TSLA,4989,1032,43,Put
TCS,-4868,0,0,Stock
AAPL,3258,978,29,Call
HDFCBANK,-4676,594,14,Call
TSLA,-1040,720,65,Put
HDFCBANK,125,1311,46,Put
TCS,3577,262,81,Put
RELIANCE,-4798,0,0,Stock
RELIANCE,2233,1032,82,Put
TSLA,4246,1301,36,Call
AAPL,2832,1356,19,Put
HDFCBANK,3539,754,77,Put
RELIANCE,-3225,0,0,Stock
HDFCBANK,3010,0,0,Stock
TSLA,2425,773,51,Put
AAPL,-2918,1159,82,Call
RELIANCE,-1724,703,35,Put
TSLA,2189,0,0,Stock
RELIANCE,1233,1261,49,Call
HDFCBANK,1333,628,87,Put
RELIANCE,1754,1243,89,Put
TCS,582,420,80,Call
TSLA,431,0,0,Stock
HDFCBANK,-2149,343,16,Call
AAPL,-3629,1381,78,Call
TCS,-539,1174,45,Put
AAPL,-3653,0,0,Stock
AAPL,1746,205,59,Put
AAPL,-1966,1054,12,Put
TCS,-1441,293,83,Put
TCS,4375,262,15,Call
RELIANCE,-1529,351,44,Call
TSLA,354,0,0,Stock
AAPL,628,424,31,Put
AAPL,4940,586,85,Put
TCS,3691,0,0,Stock
RELIANCE,-486,0,0,Stock
RELIANCE,1425,904,34,Call
RELIANCE,3662,0,0,Stock
RELIANCE,-3523,0,0,Stock
HDFCBANK,-1694,0,0,Stock
TCS,-2566,0,0,Stock
TCS,3730,0,0,Stock
AAPL,-4482,1037,26,Put
TCS,555,1292,85,Call
TCS,-2505,0,0,Stock
TCS,1193,555,41,Call
TSLA,813,1173,37,Call
RELIANCE,-4156,422,11,Call
AAPL,-1466,206,68,Put
TSLA,2065,510,34,Put
TSLA,-4207,0,0,Stock
HDFCBANK,-4732,1315,65,Call
RELIANCE,4753,253,62,Put
RELIANCE,-1149,0,0,Stock
AAPL,-1925,0,0,Stock
AAPL,691,0,0,Stock
RELIANCE,816,0,0,Stock
HDFCBANK,2217,1141,54,Put
HDFCBANK,1179,1268,28,Put
TSLA,4625,729,14,Put
AAPL,-2611,361,42,Call
TSLA,714,1290,27,Call
AAPL,2856,385,8,Call
TCS,1839,1124,87,Put
RELIANCE,1905,208,80,Call
AAPL,4169,859,18,Call
HDFCBANK,4043,0,0,Stock
TCS,-504,795,58,Put
TSLA,-3477,472,32,Put
TSLA,-3341,534,89,Call
RELIANCE,-3219,475,87,Put
RELIANCE,-3671,782,65,Put
HDFCBANK,4502,438,86,Call
AAPL,1905,1431,59,Call
RELIANCE,-2885,321,79,Call
RELIANCE,3606,644,77,Put
AAPL,4395,226,11,Call
TSLA,4858,1040,13,Call
TCS,1819,919,89,Call
AAPL,-173,873,34,Put
HDFCBANK,-1891,305,21,Call
RELIANCE,-1974,914,75,Put
HDFCBANK,3545,237,87,Put
RELIANCE,-3401,1275,78,Put
TCS,-3999,365,76,Call
TSLA,2390,866,58,Put
AAPL,-162,1143,51,Put
TSLA,-2012,262,19,Put
RELIANCE,3393,1080,50,Call
TCS,-3954,0,0,Stock
TCS,2125,326,84,Call
TSLA,2703,696,50,Call
HDFCBANK,2722,252,46,Put
RELIANCE,-835,444,44,Call
AAPL,-4170,767,88,Call
AAPL,-1730,1311,52,Call
TSLA,-3140,1306,13,Call
TSLA,3789,646,15,Put
HDFCBANK,-4321,0,0,Stock
AAPL,-2966,348,15,Call
RELIANCE,-4449,0,0,Stock
AAPL,4230,361,75,Call
RELIANCE,2518,1414,44,Put
TCS,-2721,695,80,Put
AAPL,3949,0,0,Stock
RELIANCE,4232,699,57,Call
TSLA,-3330,1489,54,Call
HDFCBANK,2548,0,0,Stock
AAPL,3918,388,68,Put
RELIANCE,1965,0,0,Stock
TCS,3072,1240,65,Put
TCS,1936,1169,26,Put
TCS,980,581,68,Put
RELIANCE,3879,795,37,Put
TSLA,-4631,345,38,Put
HDFCBANK,1804,783,14,Call
RELIANCE,-3958,1319,77,Put
HDFCBANK,4639,1206,41,Call
HDFCBANK,3031,0,0,Stock
TSLA,-1842,349,79,Call
HDFCBANK,-458,1071,14,Call
HDFCBANK,1984,0,0,Stock
TSLA,-1839,1160,46,Put
RELIANCE,311,289,27,Call
AAPL,-1201,1308,20,Call
HDFCBANK,-1933,0,0,Stock
TSLA,-4123,1359,23,Put
TCS,-279,273,33,Put
AAPL,3683,0,0,Stock
TCS,4032,209,16,Put
AAPL,599,350,12,Put
RELIANCE,-4003,444,88,Put
TSLA,1144,1048,57,Call
HDFCBANK,1738,0,0,Stock
TSLA,-652,1340,12,Call
TCS,3258,570,26,Call
RELIANCE,2735,990,37,Put
TCS,3769,909,63,Put
TSLA,-1141,0,0,Stock
RELIANCE,971,0,0,Stock
AAPL,-574,468,32,Put
TSLA,-4882,0,0,Stock
TSLA,3909,0,0,Stock
TSLA,1266,688,11,Call
TCS,-4114,421,89,Call
AAPL,-1144,1155,68,Call
AAPL,1644,847,70,Put
RELIANCE,-304,1092,61,Put
AAPL,2589,783,54,Put
HDFCBANK,4632,698,32,Put
TCS,3138,1010,53,Put
AAPL,-884,606,46,Put
RELIANCE,3113,1481,41,Call
HDFCBANK,3428,678,26,Call
RELIANCE,1498,506,71,Put
RELIANCE,4513,1361,9,Put
AAPL,-1804,1448,58,Call
RELIANCE,-2297,1079,20,Put
TSLA,2970,1355,32,Put
HDFCBANK,4314,0,0,Stock
AAPL,3950,1259,36,Call
AAPL,-4583,1445,83,Call
TSLA,-1823,1492,59,Call
TSLA,-4136,1010,19,Call
TSLA,-2042,940,38,Call
TCS,1426,1365,40,Call
HDFCBANK,3911,539,87,Call
AAPL,1779,721,26,Call
RELIANCE,-3104,0,0,Stock
AAPL,2212,0,0,Stock
TSLA,3566,969,62,Put
RELIANCE,-3870,1444,36,Call
TSLA,4654,543,43,Call
HDFCBANK,1624,755,68,Call
RELIANCE,1794,864,62,Put
HDFCBANK,-106,1327,17,Call
HDFCBANK,-3080,233,70,Put
HDFCBANK,-1924,715,25,Put
RELIANCE,-1022,896,52,Put
HDFCBANK,3094,901,74,Call
TCS,-2179,1261,64,Call
TCS,-434,203,89,Put
TSLA,4446,539,41,Put
AAPL,4026,551,65,Call
TSLA,4138,0,0,Stock
HDFCBANK,-3968,1326,75,Put
AAPL,-1929,741,33,Call
RELIANCE,2603,0,0,Stock
TCS,-3221,728,89,Call
HDFCBANK,-1131,885,16,Put
AAPL,-3510,516,43,Call
TCS,-3484,0,0,Stock
HDFCBANK,-3411,377,40,Put
AAPL,948,951,34,Call
TCS,688,0,0,Stock
RELIANCE,-176,659,41,Put
HDFCBANK,-3577,1364,83,Call
AAPL,-1650,1092,56,Put
TCS,-4408,1168,42,Call
AAPL,952,295,11,Put
TSLA,4441,1045,70,Put
TSLA,550,1243,47,Call
AAPL,188,842,47,Put
AAPL,2509,0,0,Stock
TCS,4530,1376,87,Put
HDFCBANK,4813,0,0,Stock
RELIANCE,3603,772,35,Put
AAPL,4816,1415,52,Call
TCS,-2154,309,57,Put
TCS,2849,1019,54,Put
AAPL,-3304,248,52,Put
RELIANCE,423,1300,75,Call
TSLA,-857,907,42,Put
TSLA,1249,502,44,Put
HDFCBANK,-4840,701,37,Call
TSLA,-2177,914,23,Put
HDFCBANK,293,454,71,Call
TSLA,-3950,1056,12,Put
RELIANCE,-2673,592,13,Call
TSLA,129,1030,13,Call
HDFCBANK,806,0,0,Stock
HDFCBANK,-3836,803,68,Call
RELIANCE,4504,356,37,Put
TCS,-2298,0,0,Stock
TCS,-552,275,19,Put
TCS,4680,338,37,Call
RELIANCE,-2000,1143,11,Call
RELIANCE,4420,741,60,Put
HDFCBANK,1179,567,65,Put
TSLA,-649,1448,70,Put
HDFCBANK,4441,326,83,Call
HDFCBANK,4161,1154,19,Put
HDFCBANK,-2529,1012,35,Put
TSLA,2416,0,0,Stock
HDFCBANK,355,651,51,Call
TCS,3830,202,34,Put
TCS,-4574,1059,32,Put
TCS,-304,1435,66,Call
TSLA,-2669,0,0,Stock
TSLA,-1414,831,25,Call
HDFCBANK,4156,1007,22,Call
TCS,-1482,1148,59,Call
AAPL,-362,1308,74,Call
AAPL,-2378,606,22,Call
RELIANCE,-1603,0,0,Stock
TSLA,-3998,678,81,Call
HDFCBANK,-4805,0,0,Stock
AAPL,-188,240,62,Call
AAPL,-920,0,0,Stock
AAPL,294,985,60,Put
TCS,839,432,57,Put
AAPL,-2359,1385,89,Put
HDFCBANK,-3668,325,88,Put
RELIANCE,-3708,270,57,Put
TSLA,4229,657,26,Call
AAPL,-4133,473,48,Put
TSLA,4490,305,62,Put
TCS,503,1038,42,Put
TSLA,4809,958,80,Put
HDFCBANK,-2225,269,27,Put
TSLA,3283,0,0,Stock
TSLA,129,0,0,Stock
TSLA,2338,0,0,Stock
RELIANCE,-4010,1451,23,Call
TSLA,1253,0,0,Stock
TCS,-2034,0,0,Stock
RELIANCE,2226,943,55,Call
HDFCBANK,3231,0,0,Stock
AAPL,3111,0,0,Stock
HDFCBANK,-2679,441,33,Put
RELIANCE,-4755,0,0,Stock
TSLA,-2168,1134,17,Call
AAPL,-634,1465,89,Put
TSLA,-105,734,84,Call
HDFCBANK,3400,1465,85,Call
TSLA,-4801,468,21,Put
TSLA,-4525,380,56,Put
HDFCBANK,2917,1247,11,Put
RELIANCE,-824,0,0,Stock
RELIANCE,3981,410,15,Call
RELIANCE,-4958,585,67,Put
HDFCBANK,2921,799,58,Put
RELIANCE,951,0,0,Stock
TSLA,-1218,1416,27,Put
TSLA,-555,0,0,Stock
AAPL,-4580,1324,47,Call
HDFCBANK,3561,1354,88,Call
HDFCBANK,2710,529,15,Put
RELIANCE,-1524,299,44,Call
TSLA,320,0,0,Stock
TSLA,4292,429,8,Put
TSLA,2735,0,0,Stock
TCS,1329,1391,23,Put
TSLA,3524,0,0,Stock
RELIANCE,-3697,0,0,Stock
TCS,4821,853,47,Call
TSLA,-1284,854,88,Put
TSLA,-877,0,0,Stock
AAPL,1978,589,35,Put
TCS,3380,298,30,Call
HDFCBANK,4218,1331,68,Put
HDFCBANK,4419,515,52,Put
TSLA,-1678,1365,53,Put
RELIANCE,2711,616,84,Call
AAPL,933,782,82,Put
AAPL,-3127,1208,72,Call
HDFCBANK,1392,483,87,Call
AAPL,756,622,75,Call
RELIANCE,-2732,0,0,Stock
RELIANCE,1731,0,0,Stock
TCS,-112,1305,16,Call
HDFCBANK,4534,0,0,Stock
RELIANCE,-1375,1121,73,Put
AAPL,3602,1019,33,Put
RELIANCE,156,0,0,Stock
TSLA,1331,0,0,Stock
HDFCBANK,-4962,472,37,Call
TCS,-254,246,32,Call
TCS,1375,211,31,Put
HDFCBANK,2025,0,0,Stock
AAPL,4853,462,23,Call
HDFCBANK,1665,308,58,Call
TSLA,2298,415,12,Call
TSLA,-2632,1048,28,Call
RELIANCE,-2801,1284,11,Put
HDFCBANK,1671,322,31,Put
TSLA,-4878,0,0,Stock
AAPL,2065,0,0,Stock
HDFCBANK,2426,0,0,Stock
RELIANCE,-3859,0,0,Stock
TCS,-2758,865,89,Put
AAPL,2692,0,0,Stock
RELIANCE,-3721,527,73,Call
AAPL,-2082,521,31,Call
AAPL,2720,1026,41,Call
TSLA,-252,1039,74,Put
RELIANCE,-1314,1468,28,Put
TSLA,-3498,745,15,Put
RELIANCE,-1583,400,10,Call
AAPL,-3001,1467,68,Call
TCS,-792,526,52,Call
HDFCBANK,-3030,1489,30,Put
HDFCBANK,-3468,1454,58,Put
TSLA,-2051,426,68,Put
TSLA,2003,0,0,Stock
TCS,-3311,1250,53,Put
HDFCBANK,4854,1272,40,Call
AAPL,4799,979,71,Put
RELIANCE,2748,1067,16,Put
AAPL,1986,1007,25,Call
TCS,-2428,704,89,Call
AAPL,2083,0,0,Stock
AAPL,2844,1242,20,Put
RELIANCE,2111,572,84,Put
HDFCBANK,1452,1282,55,Call
HDFCBANK,754,1118,15,Put
TSLA,-4844,770,69,Put
TSLA,3506,673,31,Call
TCS,-1362,391,43,Put
RELIANCE,1008,722,72,Put
TSLA,1219,416,64,Put
AAPL,4653,634,34,Put
TSLA,4084,1358,62,Call
TCS,3443,1205,20,Call
TSLA,-4199,288,51,Put
RELIANCE,-3259,744,43,Call
HDFCBANK,3251,903,50,Call
RELIANCE,-3999,0,0,Stock
TCS,-3761,252,71,Call
AAPL,1669,1467,32,Call
RELIANCE,2695,1401,68,Call
HDFCBANK,4973,1026,10,Put
RELIANCE,-2246,662,10,Put
AAPL,-3758,1168,45,Put
TCS,-2703,1431,82,Call
RELIANCE,-458,1166,10,Put
RELIANCE,-4896,1188,50,Call
RELIANCE,4262,262,80,Put
HDFCBANK,2746,299,79,Call
HDFCBANK,1536,1115,83,Call
HDFCBANK,4025,1246,62,Put
HDFCBANK,3785,0,0,Stock
TCS,463,0,0,Stock
TCS,-1331,621,18,Call
TCS,-2471,205,47,Put
TCS,-4753,0,0,Stock
TCS,-1916,681,81,Call
TSLA,-4159,1434,17,Put
RELIANCE,4384,1202,20,Call
TSLA,4223,0,0,Stock
HDFCBANK,-4470,1302,71,Call
TCS,-3201,1397,84,Call
RELIANCE,203,0,0,Stock
TSLA,-2491,1055,26,Put
TSLA,-3231,1425,35,Put
AAPL,-4051,0,0,Stock
HDFCBANK,945,258,71,Call
AAPL,-3173,0,0,Stock
AAPL,-4938,0,0,Stock
HDFCBANK,-3356,1399,88,Put
HDFCBANK,-4201,752,80,Call
HDFCBANK,-2673,0,0,Stock
RELIANCE,4072,0,0,Stock
TCS,-3360,378,51,Call
AAPL,1801,1059,17,Put
TSLA,-164,1101,18,Put
TSLA,-2430,0,0,Stock
AAPL,-2927,1083,42,Call
TCS,-4047,394,49,Put
HDFCBANK,473,1418,79,Call
AAPL,3019,1398,30,Put
RELIANCE,2698,712,81,Call
RELIANCE,674,0,0,Stock
TCS,-2136,559,12,Put
HDFCBANK,3059,454,61,Put
HDFCBANK,-4532,801,85,Put
AAPL,-2988,552,52,Put
RELIANCE,-2247,1482,80,Call
RELIANCE,-3970,0,0,Stock
AAPL,-1761,1043,35,Call
AAPL,1865,936,27,Put
HDFCBANK,-2150,1133,14,Call
HDFCBANK,3896,1285,12,Put
TSLA,-1107,0,0,Stock
RELIANCE,-2254,0,0,Stock
AAPL,737,541,49,Put
HDFCBANK,-652,714,39,Put
RELIANCE,-3283,442,63,Call
HDFCBANK,-2227,632,49,Call
TCS,3590,306,16,Call
HDFCBANK,-2290,701,14,Call
TSLA,4171,322,32,Call
TSLA,2834,0,0,Stock
TSLA,1540,872,35,Put
TSLA,-2994,0,0,Stock
RELIANCE,-3121,1310,36,Call
AAPL,-2742,1311,37,Put
TSLA,-1043,200,56,Call
HDFCBANK,-3009,0,0,Stock
TCS,-2334,385,65,Call
AAPL,1907,0,0,Stock
RELIANCE,-577,863,59,Call
RELIANCE,-1753,1265,27,Put
TCS,2607,645,8,Call
RELIANCE,2524,1324,15,Call
AAPL,3204,1478,36,Put
TSLA,4553,231,23,Call
RELIANCE,1540,621,36,Call
TSLA,2093,0,0,Stock
HDFCBANK,4821,341,57,Call
AAPL,1641,0,0,Stock
RELIANCE,-1009,204,18,Put
TCS,1357,1394,62,Put
HDFCBANK,-3165,0,0,Stock
RELIANCE,-4393,273,39,Put
HDFCBANK,-4475,781,16,Put
HDFCBANK,4867,732,72,Call
RELIANCE,4811,0,0,Stock
TSLA,-2970,830,54,Call
HDFCBANK,1994,1159,46,Call
TSLA,-1505,1371,39,Put
HDFCBANK,954,0,0,Stock
TSLA,4299,1121,46,Call
TSLA,1503,1304,28,Put
AAPL,3635,825,11,Put
RELIANCE,430,1383,53,Put
HDFCBANK,4480,0,0,Stock
AAPL,-862,1087,53,Put
HDFCBANK,2290,859,72,Put
TCS,-2551,253,50,Put
TCS,-2402,756,70,Put
AAPL,-3283,324,67,Put
HDFCBANK,-4774,1260,78,Put
RELIANCE,935,1203,74,Call
AAPL,-1250,1368,9,Put
RELIANCE,-2819,303,51,Call
TSLA,4794,758,16,Put
RELIANCE,-4605,761,77,Call
TCS,-2616,902,78,Put
TSLA,2888,1169,18,Call
AAPL,2519,407,30,Call
RELIANCE,2099,1126,57,Call
RELIANCE,3437,900,75,Call
TCS,-2405,1033,79,Put
RELIANCE,-2014,0,0,Stock
TSLA,-4064,1390,56,Put
HDFCBANK,-3474,681,11,Call
HDFCBANK,-3927,1422,30,Call
RELIANCE,2280,664,70,Call
TSLA,2022,606,20,Put
HDFCBANK,-4651,598,53,Put
TCS,-4898,1315,49,Put
TCS,-2599,466,77,Put
TCS,-1393,645,12,Call
TCS,-3448,1276,9,Call
TCS,-3384,968,70,Put
TCS,2141,0,0,Stock
TCS,-4123,804,21,Put
RELIANCE,3937,778,88,Call
TCS,4787,203,17,Put
HDFCBANK,-4855,295,53,Put
AAPL,-3871,1075,37,Put
AAPL,1934,303,84,Call
RELIANCE,-460,0,0,Stock
TCS,-2837,410,50,Put
TCS,4843,320,61,Call
RELIANCE,2901,1359,39,Call
RELIANCE,1698,1269,13,Call
RELIANCE,4001,1309,66,Call
AAPL,2021,927,16,Call
RELIANCE,-4767,895,13,Put
TSLA,3690,1349,13,Put
TSLA,1748,406,25,Put
HDFCBANK,-2783,0,0,Stock
HDFCBANK,-3754,963,21,Put
AAPL,-4119,996,52,Call
RELIANCE,533,582,43,Call
TCS,4804,1052,81,Put
TSLA,1671,951,61,Call
AAPL,2915,412,32,Call
HDFCBANK,-4071,1333,39,Call
HDFCBANK,-2476,246,22,Call
TSLA,2643,1477,42,Call
HDFCBANK,-4408,1068,44,Put
TCS,4090,0,0,Stock
RELIANCE,2784,750,14,Put
RELIANCE,-2409,819,70,Put
AAPL,-3681,1239,54,Call
HDFCBANK,3023,1358,82,Call
HDFCBANK,1928,819,51,Put
TSLA,3124,946,55,Put
TCS,-583,0,0,Stock
HDFCBANK,-2661,1262,57,Put
TSLA,4161,493,52,Call
RELIANCE,1525,0,0,Stock
AAPL,-1266,1442,71,Put
TSLA,-1795,414,19,Put
RELIANCE,-1257,0,0,Stock
TSLA,4793,0,0,Stock
TSLA,-3134,1161,55,Call
AAPL,-1282,224,70,Put
TSLA,-3590,1141,40,Put
RELIANCE,-464,797,31,Call
HDFCBANK,-4680,0,0,Stock
TSLA,3291,503,61,Put
TSLA,1811,0,0,Stock
TCS,-1654,0,0,Stock
TSLA,717,1473,29,Call
HDFCBANK,-1658,1185,54,Call
AAPL,3348,0,0,Stock
AAPL,4390,726,21,Call
AAPL,-4650,1023,83,Put
AAPL,-159,379,38,Put
TSLA,-4680,0,0,Stock
AAPL,-4048,1482,60,Call
TCS,-2759,586,55,Call
RELIANCE,3558,429,60,Put
